gameweek,player_id,player_name,team_id,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,position_id,kickoff_time,home_or_away_id,opposition_id,opposition_name,recent_points,total_bps,total_influence,total_creativity,total_threat,total_xg,total_xa,total_xgi,total_xgc,win_odds,>2.5,minutes,fpl_points,over_four_fpl_points
11,596,James Trafford,6,1045,1050,1050,1050,1040,1050,1,15,1,8,Crystal Palace,8,77,121.2,0.0,0.0,0.0,0.0,0.0,9.32,2.75,2.2,90,1,0
11,597,André Onana,14,1125,1220,1130,1210,1120,1230,1,12,2,10,Fulham,7,45,57.400000000000006,0.2,0.0,0.0,0.01,0.01,3.1399999999999997,2.2,1.75,90,6,1
11,599,Moussa Diaby,2,1160,1285,1140,1220,1180,1350,3,14,2,16,Nott'm Forest,12,47,37.6,76.1,70.0,0.45999999999999996,0.65,1.1099999999999999,3.1500000000000004,1.85,1.73,90,2,0
11,602,Issa Kaboré,12,1055,1090,1020,1060,1090,1120,2,16,1,11,Liverpool,4,28,40.4,33.900000000000006,0.0,0.0,0.12,0.12,4.37,12.0,1.36,90,8,1
11,604,Olu Aina,16,1065,1100,1050,1125,1080,1080,2,14,1,2,Aston Villa,1,3,1.6,0.6,0.0,0.0,0.0,0.0,0.59,4.2,1.73,85,14,1
11,605,Luca Koleosho,6,1045,1050,1050,1050,1040,1050,3,15,1,8,Crystal Palace,6,22,19.6,39.699999999999996,54.0,1.0699999999999998,0.32,1.39,4.0,2.75,2.2,77,2,0
11,607,Ionuț Radu,3,1100,1100,1055,1130,1145,1075,1,15,2,13,Man City,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.29,90,-1,0
11,610,Calvin Bassey,10,1055,1175,1050,1180,1060,1170,2,12,1,14,Man Utd,2,20,21.0,1.2,4.0,0.0,0.01,0.01,1.53,3.2,1.75,90,2,0
11,611,Axel Disasi,7,1125,1190,1080,1150,1170,1230,2,20,2,18,Spurs,8,38,34.4,4.1,4.0,0.08,0.19,0.27,1.83,3.5,1.7,90,2,0
11,614,Thomas Kaminski,12,1055,1090,1020,1060,1090,1120,1,16,1,11,Liverpool,10,65,122.4,0.0,0.0,0.0,0.01,0.01,8.9,12.0,1.36,90,3,0
11,617,Rasmus Højlund,14,1125,1220,1130,1210,1120,1230,4,12,2,10,Fulham,6,-2,15.0,27.900000000000002,93.0,1.02,0.08,1.1,3.09,2.2,1.75,78,2,0
11,630,Ross Barkley,12,1055,1090,1020,1060,1090,1120,3,16,1,11,Liverpool,2,3,0.0,2.0,0.0,0.0,0.03,0.03,0.1,12.0,1.36,90,2,0
11,638,Vini de Souza Costa,17,1030,1040,1045,1020,1020,1060,3,15,1,20,Wolves,6,35,51.8,8.399999999999999,9.0,0.09,0.05,0.14,5.33,3.8,1.91,90,2,0
11,643,Max Aarons,3,1100,1100,1055,1130,1145,1075,2,15,2,13,Man City,2,15,9.399999999999999,15.0,6.0,0.0,0.14,0.14,5.7,19.0,1.29,90,2,0
11,661,Jack Harrison,9,1095,1100,1125,1125,1065,1080,3,15,1,5,Brighton,16,47,71.39999999999999,41.5,34.0,0.29,0.13,0.42,1.0899999999999999,3.1,1.57,90,2,0
11,663,Gustavo Hamer,17,1030,1040,1045,1020,1020,1060,3,15,1,20,Wolves,6,24,20.200000000000003,55.599999999999994,17.0,0.11000000000000001,0.38,0.49,4.4,3.8,1.91,89,1,0
11,664,James Ward-Prowse,19,1100,1145,1055,1140,1150,1150,3,15,2,4,Brentford,8,60,63.2,160.9,41.0,0.25,1.77,2.02,5.04,3.5,1.73,90,2,0
11,676,Konstantinos Mavropanos,19,1100,1145,1055,1140,1150,1150,2,15,2,4,Brentford,1,3,0.2,0.0,0.0,0.0,0.0,0.0,0.05,3.5,1.73,90,-2,0
11,678,Jérémy Doku,13,1355,1365,1350,1360,1360,1370,3,15,1,3,Bournemouth,8,36,51.400000000000006,81.5,85.0,0.29000000000000004,0.39,0.68,1.33,1.1,1.29,90,22,1
11,688,Timothy Castagne,10,1055,1175,1050,1180,1060,1170,2,12,1,14,Man Utd,4,33,35.6,39.5,18.0,0.09,0.46,0.55,3.8099999999999996,3.2,1.75,90,2,0
11,689,Mohammed Kudus,19,1100,1145,1055,1140,1150,1150,3,15,2,4,Brentford,9,33,48.2,12.700000000000001,32.0,0.08,0.02,0.1,0.69,3.5,1.73,90,11,1
11,693,Luke Thomas,17,1030,1040,1045,1020,1020,1060,2,15,1,20,Wolves,3,29,42.4,29.3,13.0,0.06,0.08,0.13999999999999999,4.94,3.8,1.91,90,2,0
11,696,Murillo Santiago Costa dos Santos,16,1065,1100,1050,1125,1080,1080,2,14,1,2,Aston Villa,9,64,75.19999999999999,26.700000000000003,42.0,0.5900000000000001,0.07,0.6599999999999999,4.22,4.2,1.73,90,6,1
11,703,Jonny Evans,14,1125,1220,1130,1210,1120,1230,2,12,2,10,Fulham,3,29,25.6,24.0,0.0,0.0,0.04,0.04,2.3,2.2,1.75,90,6,1
11,708,Ryan Gravenberch,11,1240,1370,1210,1350,1270,1390,3,16,2,12,Luton,5,21,16.6,16.1,37.0,0.8300000000000001,0.060000000000000005,0.89,1.92,1.22,1.36,82,2,0
11,710,Odysseas Vlachodimos,16,1065,1100,1050,1125,1080,1080,1,14,1,2,Aston Villa,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,1.73,90,7,1
11,712,Nicolás Domínguez,16,1065,1100,1050,1125,1080,1080,3,14,1,2,Aston Villa,16,60,72.0,14.3,64.0,0.15,0.21,0.36,2.29,4.2,1.73,86,3,0
11,713,Ibrahim Sangaré,16,1065,1100,1050,1125,1080,1080,3,14,1,2,Aston Villa,6,10,31.400000000000002,23.7,17.0,0.49,0.09,0.5800000000000001,2.26,4.2,1.73,90,3,0
11,727,Andros Townsend,12,1055,1090,1020,1060,1090,1120,3,16,1,11,Liverpool,4,13,2.0,0.3,0.0,0.0,0.0,0.0,0.1,12.0,1.36,60,3,0
12,5,Gabriel dos Santos Magalhães,1,1350,1365,1370,1370,1330,1360,2,15,1,6,Burnley,9,38,21.6,3.4000000000000004,17.0,0.13,0.01,0.14,1.9100000000000001,1.18,1.48,90,2,0
12,9,Jorge Luiz Frello Filho,1,1350,1365,1370,1370,1330,1360,3,15,1,6,Burnley,4,20,16.4,22.9,6.0,0.04,0.14,0.18000000000000002,1.85,1.18,1.48,90,2,0
12,12,Gabriel Martinelli Silva,1,1350,1365,1370,1370,1330,1360,3,15,1,6,Burnley,11,55,64.4,89.6,68.0,0.2,0.56,0.76,1.51,1.18,1.48,88,2,0
12,19,Bukayo Saka,1,1350,1365,1370,1370,1330,1360,3,15,1,6,Burnley,11,36,35.8,58.199999999999996,24.0,0.0,0.22,0.22,1.3900000000000001,1.18,1.48,80,5,1
12,20,William Saliba,1,1350,1365,1370,1370,1330,1360,2,15,1,6,Burnley,15,67,36.6,11.700000000000001,0.0,0.0,0.32,0.32,1.9400000000000002,1.18,1.48,90,9,1
12,25,Takehiro Tomiyasu,1,1350,1365,1370,1370,1330,1360,2,15,1,6,Burnley,9,21,36.8,3.6,31.0,0.32,0.05,0.37,0.18,1.18,1.48,90,2,0
12,26,Leandro Trossard,1,1350,1365,1370,1370,1330,1360,3,15,1,6,Burnley,8,26,37.4,13.100000000000001,37.0,0.34,0.04,0.38,0.44,1.18,1.48,80,13,1
12,27,Auston Trusty,17,1030,1040,1045,1020,1020,1060,2,14,2,5,Brighton,1,33,71.39999999999999,10.7,4.0,0.0,0.0,0.0,5.970000000000001,13.0,1.4,90,2,0
12,31,Oleksandr Zinchenko,1,1350,1365,1370,1370,1330,1360,2,15,1,6,Burnley,15,55,18.0,41.5,16.0,0.1,0.39,0.49,1.76,1.18,1.48,90,10,1
12,33,Cameron Archer,17,1030,1040,1045,1020,1020,1060,4,14,2,5,Brighton,5,15,17.0,34.9,51.0,0.21,0.02,0.23,4.23,13.0,1.4,90,2,0
12,36,Matty Cash,2,1160,1285,1140,1220,1180,1350,2,14,1,10,Fulham,9,46,44.0,27.400000000000002,30.0,0.23,0.34,0.5700000000000001,2.31,1.57,1.7,90,2,0
12,42,Lucas Digne,2,1160,1285,1140,1220,1180,1350,2,14,1,10,Fulham,6,45,47.4,78.4,14.0,0.0,0.5800000000000001,0.5800000000000001,2.82,1.57,1.7,90,2,0
12,43,Douglas Luiz Soares de Paulo,2,1160,1285,1140,1220,1180,1350,3,14,1,10,Fulham,24,95,137.2,98.6,54.0,1.23,0.31,1.54,2.51,1.57,1.7,90,2,0
12,47,Boubacar Kamara,2,1160,1285,1140,1220,1180,1350,3,14,1,10,Fulham,5,32,45.4,72.0,2.0,0.0,0.28,0.28,2.31,1.57,1.7,90,2,0
12,48,Ezri Konsa Ngoyo,2,1160,1285,1140,1220,1180,1350,2,14,1,10,Fulham,10,49,50.99999999999999,27.7,72.0,0.49,0.19999999999999998,0.69,2.82,1.57,1.7,90,1,0
12,49,Emiliano Martínez Romero,2,1160,1285,1140,1220,1180,1350,1,14,1,10,Fulham,6,45,47.6,0.0,0.0,0.0,0.0,0.0,2.82,1.57,1.7,90,3,0
12,50,John McGinn,2,1160,1285,1140,1220,1180,1350,3,14,1,10,Fulham,14,54,72.6,96.8,44.0,0.48,0.38,0.86,2.82,1.57,1.7,90,10,1
12,52,Marvelous Nakamba,12,1055,1090,1020,1060,1090,1120,3,15,2,14,Man Utd,6,22,19.0,17.0,4.0,0.05,0.13,0.18000000000000002,6.93,9.5,1.53,85,2,0
12,58,Youri Tielemans,2,1160,1285,1140,1220,1180,1350,3,14,1,10,Fulham,6,23,22.400000000000002,16.4,0.0,0.0,0.05,0.05,0.54,1.57,1.7,90,2,0
12,60,Ollie Watkins,2,1160,1285,1140,1220,1180,1350,4,14,1,10,Fulham,18,59,87.0,46.8,146.0,1.7,0.87,2.57,2.82,1.57,1.7,90,6,1
12,65,Ryan Christie,3,1100,1100,1055,1130,1145,1075,3,17,1,15,Newcastle,4,11,18.799999999999997,25.5,13.0,0.04,0.09999999999999999,0.14,3.06,4.75,1.7,90,3,0
12,66,Lewis Cook,3,1100,1100,1055,1130,1145,1075,3,17,1,15,Newcastle,0,15,15.4,17.0,0.0,0.0,0.07,0.07,5.6,4.75,1.7,90,2,0
12,70,Lloyd Kelly,3,1100,1100,1055,1130,1145,1075,2,17,1,15,Newcastle,3,27,29.8,2.5,4.0,0.12,0.02,0.14,2.94,4.75,1.7,90,7,1
12,72,Justin Kluivert,3,1100,1100,1055,1130,1145,1075,3,17,1,15,Newcastle,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.7,67,3,0
12,77,Norberto Murara Neto,3,1100,1100,1055,1130,1145,1075,1,17,1,15,Newcastle,3,39,71.80000000000001,0.0,0.0,0.0,0.0,0.0,4.77,4.75,1.7,90,9,1
12,82,Antoine Semenyo,3,1100,1100,1055,1130,1145,1075,4,17,1,15,Newcastle,9,38,43.6,25.7,30.0,0.14,0.38,0.52,0.28,4.75,1.7,80,2,0
12,83,Marcos Senesi,3,1100,1100,1055,1130,1145,1075,2,17,1,15,Newcastle,2,13,21.6,1.3,2.0,0.0,0.03,0.03,3.23,4.75,1.7,90,5,1
12,85,Dominic Solanke,3,1100,1100,1055,1130,1145,1075,4,17,1,15,Newcastle,10,24,53.199999999999996,20.8,104.0,0.74,0.21000000000000002,0.95,5.13,4.75,1.7,90,13,1
12,86,Marcus Tavernier,3,1100,1100,1055,1130,1145,1075,3,17,1,15,Newcastle,6,19,52.599999999999994,44.1,52.0,0.48,0.19,0.67,4.23,4.75,1.7,90,3,0
12,89,Illia Zabarnyi,3,1100,1100,1055,1130,1145,1075,2,17,1,15,Newcastle,3,37,44.6,1.6,8.0,0.21,0.01,0.22,5.6499999999999995,4.75,1.7,90,6,1
12,90,Kristoffer Ajer,4,1100,1100,1110,1055,1090,1150,2,14,2,11,Liverpool,13,61,46.4,51.1,25.0,0.18,0.3,0.48,4.6,6.5,1.44,90,0,0
12,96,Nathan Collins,4,1100,1100,1110,1055,1090,1150,2,14,2,11,Liverpool,12,58,61.2,4.5,14.0,0.17,0.0,0.17,4.6,6.5,1.44,90,1,0
12,101,Mark Flekken,4,1100,1100,1110,1055,1090,1150,1,14,2,11,Liverpool,12,48,26.8,0.0,0.0,0.0,0.06,0.06,3.17,6.5,1.44,90,3,0
12,106,Mathias Jensen,4,1100,1100,1110,1055,1090,1150,3,14,2,11,Liverpool,15,41,56.800000000000004,58.900000000000006,23.0,0.21,0.32999999999999996,0.54,2.9000000000000004,6.5,1.44,71,2,0
12,108,Bryan Mbeumo,4,1100,1100,1110,1055,1090,1150,3,14,2,11,Liverpool,29,84,129.6,100.80000000000001,118.0,1.74,1.7,3.4400000000000004,4.6,6.5,1.44,90,2,0
12,109,Ben Mee,4,1100,1100,1110,1055,1090,1150,2,14,2,11,Liverpool,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,1.44,90,1,0
12,110,Christian Nørgaard,4,1100,1100,1110,1055,1090,1150,3,14,2,11,Liverpool,6,38,42.400000000000006,32.0,61.0,0.6599999999999999,0.13,0.79,4.6,6.5,1.44,90,1,0
12,112,Ethan Pinnock,4,1100,1100,1110,1055,1090,1150,2,14,2,11,Liverpool,23,93,119.0,2.4,41.0,0.19,0.08,0.27,4.6,6.5,1.44,90,1,0
12,113,David Raya Martin,1,1350,1365,1370,1370,1330,1360,1,15,1,6,Burnley,14,56,30.4,0.0,0.0,0.0,0.0,0.0,1.9400000000000002,1.18,1.48,90,3,0
12,114,Mads Roerslev Rasmussen,4,1100,1100,1110,1055,1090,1150,2,14,2,11,Liverpool,8,39,39.4,24.6,6.0,0.0,0.11,0.11,3.46,6.5,1.44,72,1,0
12,119,Yoane Wissa,4,1100,1100,1110,1055,1090,1150,4,14,2,11,Liverpool,15,66,73.4,45.099999999999994,82.0,1.26,0.05,1.31,2.77,6.5,1.44,71,2,0
12,122,Simon Adingra,5,1100,1210,1070,1180,1135,1240,3,14,1,17,Sheffield Utd,11,32,60.199999999999996,22.7,64.0,0.5,0.25,0.7500000000000001,3.6500000000000004,1.25,1.4,90,9,1
12,126,Moisés Caicedo Corozo,7,1125,1190,1080,1150,1170,1230,3,16,1,13,Man City,4,35,40.6,50.800000000000004,4.0,0.0,0.27,0.27,2.34,5.0,1.88,89,1,0
12,128,Mahmoud Dahoud,5,1100,1210,1070,1180,1135,1240,3,14,1,17,Sheffield Utd,2,16,16.4,42.5,2.0,0.0,0.05,0.05,0.41,1.25,1.4,68,-1,0
12,133,Billy Gilmour,5,1100,1210,1070,1180,1135,1240,3,14,1,17,Sheffield Utd,2,7,4.800000000000001,3.1,7.0,0.06,0.03,0.09,0.5800000000000001,1.25,1.4,70,3,0
12,134,Pascal Groß,5,1100,1210,1070,1180,1135,1240,3,14,1,17,Sheffield Utd,10,38,38.8,63.5,21.0,0.30000000000000004,0.21000000000000002,0.51,3.95,1.25,1.4,90,3,0
12,145,Robert Sánchez,7,1125,1190,1080,1150,1170,1230,1,16,1,13,Man City,5,38,45.0,0.0,0.0,0.0,0.0,0.0,3.97,5.0,1.88,90,2,0
12,148,Jason Steele,5,1100,1210,1070,1180,1135,1240,1,14,1,17,Sheffield Utd,5,37,57.6,0.1,0.0,0.0,0.0,0.0,1.46,1.25,1.4,90,2,0
12,150,Jan Paul van Hecke,5,1100,1210,1070,1180,1135,1240,2,14,1,17,Sheffield Utd,2,7,7.8,0.3,0.0,0.0,0.0,0.0,0.32,1.25,1.4,90,2,0
12,153,Adam Webster,5,1100,1210,1070,1180,1135,1240,2,14,1,17,Sheffield Utd,2,18,16.0,12.8,7.0,0.09,0.01,0.1,0.71,1.25,1.4,90,0,0
12,160,Jordan Beyer,6,1045,1050,1050,1050,1040,1050,2,15,2,1,Arsenal,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.48,90,1,0
12,161,Josh Brownhill,6,1045,1050,1050,1050,1040,1050,3,15,2,1,Arsenal,5,34,33.8,19.900000000000002,8.0,0.0,0.11000000000000001,0.11000000000000001,3.1100000000000003,17.0,1.48,84,7,1
12,170,Jóhann Berg Gudmundsson,6,1045,1050,1050,1050,1040,1050,3,15,2,1,Arsenal,2,12,11.4,17.2,2.0,0.0,0.38,0.38,1.07,17.0,1.48,90,1,0
12,173,Dara O'Shea,6,1045,1050,1050,1050,1040,1050,2,15,2,1,Arsenal,6,48,83.0,12.6,2.0,0.0,0.02,0.02,5.58,17.0,1.48,90,1,0
12,177,Jay Rodriguez,6,1045,1050,1050,1050,1040,1050,4,15,2,1,Arsenal,1,0,0.6,0.7,2.0,0.0,0.0,0.0,0.18,17.0,1.48,90,2,0
12,178,Charlie Taylor,6,1045,1050,1050,1050,1040,1050,2,15,2,1,Arsenal,7,42,60.0,14.700000000000001,12.0,0.09,0.01,0.1,5.9,17.0,1.48,90,1,0
12,182,Victor da Silva,6,1045,1050,1050,1050,1040,1050,2,15,2,1,Arsenal,2,10,7.6,23.900000000000002,0.0,0.0,0.04,0.04,2.27,17.0,1.48,87,1,0
12,198,Marc Cucurella Saseta,7,1125,1190,1080,1150,1170,1230,2,16,1,13,Man City,3,33,55.0,36.7,30.0,0.59,0.17,0.76,2.34,5.0,1.88,90,-1,0
12,199,Enzo Fernández,7,1125,1190,1080,1150,1170,1230,3,16,1,13,Man City,3,21,32.6,29.200000000000003,37.0,0.16999999999999998,0.08,0.25,1.81,5.0,1.88,63,2,0
12,202,Conor Gallagher,7,1125,1190,1080,1150,1170,1230,3,16,1,13,Man City,13,65,76.6,101.80000000000001,26.0,0.18000000000000002,0.21000000000000002,0.39,3.97,5.0,1.88,90,10,1
12,206,Reece James,7,1125,1190,1080,1150,1170,1230,2,16,1,13,Man City,2,10,8.8,17.4,13.0,0.07,0.31,0.38,2.03,5.0,1.88,63,4,0
12,211,Nicolas Jackson,7,1125,1190,1080,1150,1170,1230,4,16,1,13,Man City,9,34,51.6,37.9,61.0,0.27,0.28,0.55,3.13,5.0,1.88,90,5,1
12,216,Raheem Sterling,7,1125,1190,1080,1150,1170,1230,3,16,1,13,Man City,20,59,55.599999999999994,53.099999999999994,85.0,0.52,0.26,0.78,3.3800000000000003,5.0,1.88,90,6,1
12,217,Thiago Emiliano da Silva,7,1125,1190,1080,1150,1170,1230,2,16,1,13,Man City,2,38,54.800000000000004,7.8,9.0,0.06,0.13,0.19,3.97,5.0,1.88,90,6,1
12,220,Joachim Andersen,8,1070,1100,1080,1120,1060,1085,2,15,1,9,Everton,9,57,76.0,27.9,9.0,0.07,0.13,0.2,4.69,2.45,2.25,90,1,0
12,221,Jordan Ayew,8,1070,1100,1080,1120,1060,1085,3,15,1,9,Everton,11,28,55.0,17.5,63.0,0.72,0.06,0.78,4.69,2.45,2.25,90,2,0
12,225,Odsonne Edouard,8,1070,1100,1080,1120,1060,1085,4,15,1,9,Everton,5,21,21.2,29.299999999999997,42.0,0.30000000000000004,0.12,0.42000000000000004,4.49,2.45,2.25,82,6,1
12,226,Eberechi Eze,8,1070,1100,1080,1120,1060,1085,3,15,1,9,Everton,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,2.25,90,6,1
12,228,Marc Guéhi,8,1070,1100,1080,1120,1060,1085,2,15,1,9,Everton,10,63,65.19999999999999,15.200000000000001,15.0,0.43000000000000005,0.03,0.4600000000000001,4.69,2.45,2.25,90,1,0
12,229,Will Hughes,8,1070,1100,1080,1120,1060,1085,3,15,1,9,Everton,7,28,34.8,86.4,5.0,0.01,0.28,0.29,4.28,2.45,2.25,88,2,0
12,230,Sam Johnstone,8,1070,1100,1080,1120,1060,1085,1,15,1,9,Everton,11,56,62.0,0.0,0.0,0.0,0.0,0.0,4.69,2.45,2.25,90,1,0
12,231,Jefferson Lerma Solís,8,1070,1100,1080,1120,1060,1085,3,15,1,9,Everton,4,17,6.0,14.4,2.0,0.01,0.01,0.02,3.31,2.45,2.25,90,8,1
12,234,Tyrick Mitchell,8,1070,1100,1080,1120,1060,1085,2,15,1,9,Everton,6,47,48.4,45.5,7.0,0.04,0.34,0.38,4.44,2.45,2.25,90,1,0
12,240,Jeffrey Schlupp,8,1070,1100,1080,1120,1060,1085,3,15,1,9,Everton,2,8,6.2,10.3,2.0,0.0,0.0,0.0,0.38,2.45,2.25,66,2,0
12,242,Joel Ward,8,1070,1100,1080,1120,1060,1085,2,15,1,9,Everton,-1,17,13.0,7.699999999999999,8.0,0.14,0.04,0.18,3.5100000000000002,2.45,2.25,90,1,0
12,245,Jarrad Branthwaite,9,1095,1100,1125,1125,1065,1080,2,15,2,8,Crystal Palace,15,63,73.19999999999999,21.8,6.0,0.0,0.27,0.27,3.62,3.0,2.25,90,1,0
12,246,Dominic Calvert-Lewin,9,1095,1100,1125,1125,1065,1080,4,15,2,8,Crystal Palace,13,41,45.400000000000006,26.700000000000003,69.0,0.63,0.1,0.73,1.9699999999999998,3.0,2.25,76,2,0
12,249,Abdoulaye Doucouré,9,1095,1100,1125,1125,1065,1080,3,15,2,8,Crystal Palace,13,46,69.0,44.0,92.0,1.3299999999999998,0.23,1.56,3.62,3.0,2.25,90,11,1
12,250,James Garner,9,1095,1100,1125,1125,1065,1080,3,15,2,8,Crystal Palace,13,47,75.39999999999999,14.7,26.0,0.23,0.13,0.36,3.62,3.0,2.25,90,1,0
12,256,Alex Iwobi,10,1055,1175,1050,1180,1060,1170,3,14,2,2,Aston Villa,5,32,26.4,41.0,20.0,0.13999999999999999,0.24,0.37999999999999995,2.23,5.5,1.7,81,1,0
12,259,Dwight McNeil,9,1095,1100,1125,1125,1065,1080,3,15,2,8,Crystal Palace,7,39,64.0,144.1,44.0,0.31,0.9199999999999999,1.23,1.9,3.0,2.25,90,2,0
12,260,Vitalii Mykolenko,9,1095,1100,1125,1125,1065,1080,2,15,2,8,Crystal Palace,16,66,60.599999999999994,19.0,7.0,0.07,0.03,0.1,3.02,3.0,2.25,90,9,1
12,263,Jordan Pickford,9,1095,1100,1125,1125,1065,1080,1,15,2,8,Crystal Palace,16,73,73.0,10.0,0.0,0.0,0.04,0.04,3.62,3.0,2.25,90,2,0
12,265,James Tarkowski,9,1095,1100,1125,1125,1065,1080,2,15,2,8,Crystal Palace,13,61,67.39999999999999,11.000000000000002,20.0,0.03,0.06999999999999999,0.09999999999999999,3.62,3.0,2.25,90,1,0
12,267,Andreas Hoelgebaum Pereira,10,1055,1175,1050,1180,1060,1170,3,14,2,2,Aston Villa,7,19,25.800000000000004,61.800000000000004,42.0,0.59,0.28,0.8700000000000001,2.09,5.5,1.7,73,2,0
12,275,Bernd Leno,10,1055,1175,1050,1180,1060,1170,1,14,2,2,Aston Villa,7,45,75.19999999999999,0.0,0.0,0.0,0.0,0.0,3.4000000000000004,5.5,1.7,90,2,0
12,280,João Palhinha Gonçalves,10,1055,1175,1050,1180,1060,1170,3,14,2,2,Aston Villa,13,54,111.0,16.7,33.0,0.25,0.03,0.28,3.4000000000000004,5.5,1.7,90,1,0
12,281,Tim Ream,10,1055,1175,1050,1180,1060,1170,2,14,2,2,Aston Villa,5,39,66.6,1.8,0.0,0.0,0.01,0.01,3.4000000000000004,5.5,1.7,90,1,0
12,283,Antonee Robinson,10,1055,1175,1050,1180,1060,1170,2,14,2,2,Aston Villa,2,33,56.0,36.8,12.0,0.060000000000000005,0.45,0.51,3.4000000000000004,5.5,1.7,90,2,0
12,290,Trent Alexander-Arnold,11,1240,1370,1210,1350,1270,1390,2,14,1,4,Brentford,12,66,34.2,43.599999999999994,20.0,0.25,0.27,0.52,2.31,1.4,1.44,89,7,1
12,291,Alisson Ramses Becker,11,1240,1370,1210,1350,1270,1390,1,14,1,4,Brentford,16,72,43.8,10.0,0.0,0.0,0.0,0.0,2.88,1.4,1.44,90,7,1
12,293,Darwin Núñez Ribeiro,11,1240,1370,1210,1350,1270,1390,4,14,1,4,Brentford,19,60,79.0,49.0,128.0,1.2799999999999998,0.48000000000000004,1.7599999999999998,2.4599999999999995,1.4,1.44,90,5,1
12,294,Diogo Teixeira da Silva,11,1240,1370,1210,1350,1270,1390,3,14,1,4,Brentford,9,33,48.4,50.0,106.0,1.0699999999999998,0.12,1.19,0.26,1.4,1.44,83,8,1
12,297,Cody Gakpo,11,1240,1370,1210,1350,1270,1390,4,14,1,4,Brentford,1,2,3.8,1.0,1.0,0.03,0.02,0.05,0.32,1.4,1.44,82,2,0
12,305,Joel Matip,11,1240,1370,1210,1350,1270,1390,2,14,1,4,Brentford,3,17,35.0,1.5,0.0,0.0,0.01,0.01,1.19,1.4,1.44,90,5,1
12,308,Mohamed Salah,11,1240,1370,1210,1350,1270,1390,3,14,1,4,Brentford,39,102,182.20000000000002,80.1,137.0,3.42,0.25,3.67,2.88,1.4,1.44,90,16,1
12,309,Dominik Szoboszlai,11,1240,1370,1210,1350,1270,1390,3,14,1,4,Brentford,19,82,83.0,170.8,39.0,0.2,1.53,1.73,2.88,1.4,1.44,90,3,0
12,311,Konstantinos Tsimikas,11,1240,1370,1210,1350,1270,1390,2,14,1,4,Brentford,12,49,19.200000000000003,45.599999999999994,6.0,0.0,0.38,0.38,0.55,1.4,1.44,90,15,1
12,313,Virgil van Dijk,11,1240,1370,1210,1350,1270,1390,2,14,1,4,Brentford,16,74,88.0,26.299999999999997,4.0,0.0,0.07,0.07,2.88,1.4,1.44,90,6,1
12,321,Alfie Doughty,12,1055,1090,1020,1060,1090,1120,2,15,2,14,Man Utd,3,31,35.0,60.3,19.0,0.2,0.28,0.48,7.08,9.5,1.53,72,2,0
12,326,Carlton Morris,12,1055,1090,1020,1060,1090,1120,4,15,2,14,Man Utd,5,5,3.2,16.400000000000002,44.0,0.38,0.1,0.48,6.93,9.5,1.53,90,2,0
12,328,Chiedozie Ogbene,12,1055,1090,1020,1060,1090,1120,4,15,2,14,Man Utd,12,62,69.39999999999999,38.099999999999994,47.0,0.48,0.89,1.3699999999999999,7.35,9.5,1.53,85,2,0
12,330,Gabriel Osho,12,1055,1090,1020,1060,1090,1120,2,15,2,14,Man Utd,0,4,7.0,0.3,0.0,0.0,0.0,0.0,1.97,9.5,1.53,90,2,0
12,341,Manuel Akanji,13,1355,1365,1350,1360,1360,1370,2,16,2,7,Chelsea,-1,4,4.4,2.8,0.0,0.0,0.01,0.01,0.83,1.73,1.88,90,6,1
12,343,Julián Álvarez,13,1355,1365,1350,1360,1360,1370,4,16,2,7,Chelsea,13,55,44.599999999999994,43.7,51.0,0.59,0.22,0.81,2.21,1.73,1.88,78,5,1
12,344,Bernardo Veiga de Carvalho e Silva,13,1355,1365,1350,1360,1360,1370,3,16,2,7,Chelsea,10,57,64.2,74.4,25.0,0.03,1.11,1.1400000000000001,2.27,1.73,1.88,90,7,1
12,350,Rúben Gato Alves Dias,13,1355,1365,1350,1360,1360,1370,2,16,2,7,Chelsea,9,37,25.4,4.5,2.0,0.0,0.02,0.02,1.44,1.73,1.88,90,0,0
12,352,Ederson Santana de Moraes,13,1355,1365,1350,1360,1360,1370,1,16,2,7,Chelsea,8,38,41.4,0.0,0.0,0.0,0.0,0.0,1.44,1.73,1.88,90,1,0
12,353,Phil Foden,13,1355,1365,1350,1360,1360,1370,3,16,2,7,Chelsea,11,40,58.4,76.20000000000002,89.0,1.5,0.52,2.02,2.27,1.73,1.88,90,2,0
12,355,Erling Haaland,13,1355,1365,1350,1360,1360,1370,4,16,2,7,Chelsea,26,107,135.6,35.5,140.0,2.3,0.64,2.94,2.27,1.73,1.88,90,16,1
12,360,James McAtee,17,1030,1040,1045,1020,1020,1060,3,14,2,5,Brighton,8,32,21.4,53.8,12.0,0.02,0.060000000000000005,0.08,2.83,13.0,1.4,84,2,0
